Document Url,length,label
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-04-09-124620-30.mp3,54.936,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-28-151716-26.mp3,78.696,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/17.24845.20121202.225604.mp3,662.508,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-25-233414-26.mp3,156.168,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/84-90.182567.20130809.121311.mp3,195.372,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-19-110147-2.mp3,5.472,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-31-190604-28.mp3,116.352,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-16-163728-22.mp3,68.976,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/152.748.20130127.132848.mp3,31.86,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-26-082637-4.mp3,124.416,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/06.27188.20130327.202942.mp3,639.216,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/119.32849.20130110.190612.mp3,97.884,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-25-123014-8.mp3,74.232,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/61.83813.20130602.170340.mp3,75.348,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-13-210449-4.mp3,59.4,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-22-180119-30.mp3,36.216,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-23-125037-22.mp3,11.664,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-26-110113-8.mp3,83.16,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/74-89.784904.20130616.113826.mp3,93.132,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-30-130655-18.mp3,116.208,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/203-207.206111.20131016.220929.mp3,60.264,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-12-111054-18.mp3,97.776,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-04-214533-18.mp3,82.656,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-31-122800-6.mp3,148.608,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-28-135401-26.mp3,51.48,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-11-171244-30.mp3,166.104,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-12-141017-14.mp3,128.232,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/170.64823.20130215.124138.mp3,95.148,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-10-01-094327-20.mp3,120.6,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-03-131218-10.mp3,21.6,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-27-150117-30.mp3,54.144,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-23-121558-14.mp3,71.136,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-12-124339-14.mp3,83.16,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-10-154543-20.mp3,108.936,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/59-76.1209314.20130722.170528.mp3,91.728,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/299.33367.20121101.211151.mp3,93.744,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/218.22750.20121005.173432.mp3,38.448,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-06-135356-30.mp3,7.272,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/07.52120.20130327.222249.mp3,24.12,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-30-180959-28.mp3,99.288,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-08-174118-18.mp3,33.048,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-07-160607-24.mp3,67.68,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/126.68097.20130112.110847.mp3,83.16,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-11-132707-2.mp3,118.512,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-30-175311-12.mp3,107.784,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-12-203541-6.mp3,59.544,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-17-204107-20.mp3,28.44,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/146.28650.20130121.091306.mp3,484.74,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-12-185031-20.mp3,129.672,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/22.67891.20130406.153815.mp3,168.48,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-30-215458-28.mp3,211.824,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/375.6317.20121123.213159.mp3,180.864,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-16-102126-20.mp3,180.864,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-11-144603-28.mp3,41.976,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-16-000737-24.mp3,1091.304,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/144.59488.20130120.200217.mp3,318.276,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-04-204932-8.mp3,245.016,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/18.55348.20121202.233116.mp3,156.384,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/74-89.170732.20130614.132141.mp3,274.428,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/06.55719.20130424.124827.mp3,355.032,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/95.15247.20130103.135502.mp3,176.904,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/2.83270.20121127.213942.mp3,37.404,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-15-130344-20.mp3,179.208,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-06-134021-14.mp3,237.456,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/182.1164.20120919.123436.mp3,161.1,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/212.14815.20121002.220316.mp3,229.644,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-01-211603-24.mp3,200.592,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-31-141517-14.mp3,49.392,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/67.44890.20130607.132709.mp3,286.128,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/127.64346.20130112.150511.mp3,154.26,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-03-113936-12.mp3,193.68,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-01-104529-30.mp3,166.392,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-28-104416-28.mp3,188.424,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-22-155812-28.mp3,203.112,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-06-172946-12.mp3,62.208,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-12-203147-18.mp3,254.088,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-16-135606-30.mp3,142.992,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-18-092232-24.mp3,142.992,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/138.38693.20130115.103533.mp3,41.112,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-11-222635-4.mp3,151.272,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-21-170146-22.mp3,44.928,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-30-193017-4.mp3,167.04,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/212.40221.20121003.083849.mp3,416.484,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-27-112222-24.mp3,283.896,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-06-105854-8.mp3,181.08,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-02-095811-14.mp3,229.608,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-17-110303-26.mp3,116.352,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-16-154436-12.mp3,273.816,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/74-89.26746.20130612.105434.mp3,266.832,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-16-101946-22.mp3,263.16,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/34.24102.20130510.091801.mp3,312.516,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-06-132316-6.mp3,225.288,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/14.65506.20130329.121801.mp3,166.032,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-01-200102-10.mp3,249.192,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-01-193122-4.mp3,240.768,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-01-185158-20.mp3,267.912,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-27-202730-14.mp3,41.184,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-07-103445-8.mp3,421.848,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/58.15416.20130531.124230.mp3,282.816,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-23-140506-12.mp3,162.576,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-01-224726-18.mp3,895.896,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/174.10549.20120828.214714.mp3,310.464,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-14-132218-10.mp3,118.152,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/74-89.1177920.20130619.153320.mp3,487.08,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-28-072827-4.mp3,397.944,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/138.74879.20130115.211915.mp3,125.496,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/05.12990.20121128.213830.mp3,334.728,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/74-89.198280.20130614.132731.mp3,478.044,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-15-234225-2.mp3,375.696,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-18-105856-12.mp3,331.272,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-31-115035-12.mp3,283.536,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-10-100057-16.mp3,478.08,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-01-192812-10.mp3,5.904,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-04-173058-8.mp3,418.32,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-02-205026-8.mp3,225.792,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-31-123640-22.mp3,201.24,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-20-163452-6.mp3,203.4,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/102.47971.20130105.192217.mp3,442.548,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-23-181638-12.mp3,251.496,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-18-213554-8.mp3,652.176,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-02-110310-12.mp3,792.936,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-18-195524-14.mp3,516.96,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-18-093354-20.mp3,392.976,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-15-110355-20.mp3,327.96,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-13-235505-4.mp3,436.248,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-27-183312-4.mp3,2190.96,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-20-154136-22.mp3,566.424,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-26-193211-30.mp3,653.544,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-21-185608-8.mp3,597.384,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/11-30.913431.20130701.211629.mp3,489.024,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-08-163231-16.mp3,739.944,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-29-125011-28.mp3,243.936,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-11-092113-20.mp3,321.12,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-01-222203-14.mp3,597.888,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-25-201544-14.mp3,622.584,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-23-123630-18.mp3,489.456,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-08-090727-12.mp3,1595.88,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-08-090727-12.mp3,1595.88,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-22-184003-26.mp3,92.016,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-05-142030-30.mp3,123.264,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-05-130532-8.mp3,37.08,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-25-105309-18.mp3,43.272,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-07-183513-6.mp3,78.336,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-02-130616-2.mp3,42.12,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-11-154730-2.mp3,54.936,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-23-215921-4.mp3,93.528,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/13.77888.20121201.210529.mp3,134.46,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-09-192243-8.mp3,67.608,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-13-165951-12.mp3,4.32,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-13-162505-10.mp3,71.784,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-13-105815-12.mp3,37.368,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-17-192031-10.mp3,82.656,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-19-182246-18.mp3,23.544,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-11-192854-8.mp3,52.056,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-19-160856-20.mp3,27.144,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-12-205409-10.mp3,18.072,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-30-174153-14.mp3,147.096,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-02-174013-28.mp3,87.048,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-20-132458-18.mp3,44.568,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-12-105354-10.mp3,77.832,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-24-093330-18.mp3,20.448,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-15-121258-6.mp3,174.6,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-06-114637-28.mp3,12.672,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-24-213052-16.mp3,33.12,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-25-195131-30.mp3,3.96,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-25-135821-8.mp3,40.32,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-18-123625-18.mp3,25.56,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-14-165919-12.mp3,59.616,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-23-202500-30.mp3,128.232,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-20-165602-14.mp3,27,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-10-201308-24.mp3,24.696,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-28-094844-4.mp3,8.856,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-26-103643-24.mp3,34.704,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-27-120842-6.mp3,12.384,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-17-145042-22.mp3,61.56,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-17-131233-6.mp3,23.904,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-04-200618-4.mp3,27.144,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-28-091244-30.mp3,78.984,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-20-112457-20.mp3,21.384,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/376.41585.20121124.154714.mp3,28.188,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-23-223916-16.mp3,15.48,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-01-214346-26.mp3,231.768,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-10-224149-5.mp3,17.496,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-02-133007-22.mp3,258.048,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-22-105836-22.mp3,79.992,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-15-133620-16.mp3,137.448,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-27-151440-2.mp3,20.592,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-29-173407-20.mp3,27,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-19-193514-6.mp3,30.744,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-18-165653-20.mp3,23.832,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-02-121854-12.mp3,35.928,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/91-99.47340.20130816.123322.mp3,84.24,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-08-155737-16.mp3,54.36,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-10-200035-25.mp3,68.472,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-05-103920-4.mp3,50.184,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-24-102604-14.mp3,31.104,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-14-130113-28.mp3,9.72,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-10-02-142923-24.mp3,26.496,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-06-182334-8.mp3,114.048,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-14-161331-8.mp3,15.84,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-15-160451-20.mp3,12.312,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-05-132110-12.mp3,112.536,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-05-24-101614-22.mp3,51.984,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-27-203649-8.mp3,3.816,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-15-214414-8.mp3,68.112,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-25-180636-12.mp3,139.896,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-27-200603-12.mp3,32.616,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-19-101835-18.mp3,3.816,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-05-154245-16.mp3,144.648,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-15-195741-22.mp3,116.568,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-25-192458-4.mp3,34.272,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-06-21-155638-24.mp3,4.968,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-08-161821-12.mp3,25.344,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-10-175407-4.mp3,44.64,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-02-113307-2.mp3,26.136,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-22-183306-12.mp3,10.224,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-06-093240-14.mp3,6.552,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/37.54311.20130510.223614.mp3,85.536,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-23-174446-22.mp3,90.504,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-17-165332-12.mp3,15.48,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-30-131029-10.mp3,58.104,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-08-151458-30.mp3,41.184,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-04-11-173203-14.mp3,22.896,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-13-223427-4.mp3,19.584,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/95.43208.20130103.153146.mp3,157.608,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-04-21-131621-6.mp3,28.944,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-15-193341-2.mp3,28.656,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-23-130130-6.mp3,28.944,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-29-214743-14.mp3,179.568,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-15-140508-24.mp3,24.696,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/18.34880.20130426.165012.mp3,44.424,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-02-211648-26.mp3,7.128,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-23-124729-14.mp3,23.904,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-03-02-151610-20.mp3,11.736,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-08-21-215938-26.mp3,111.6,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-01-04-215522-30.mp3,15.12,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-26-104442-28.mp3,33.624,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/43.13157.20121212.144743.mp3,24.696,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-12-26-084753-20.mp3,22.248,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-11-30-124627-2.mp3,113.688,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2012-09-07-102138-12.mp3,74.52,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-07-31-214427-2.mp3,22.752,0
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-02-08-142233-30.mp3,32.256,1
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2013-09-23-110250-20.mp3,81.648,0
